2023-10-18T09:59:48+02:00
Running ./../build/reduction-benchmark_rome
Run on (128 X 2154.3 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 16384 KiB (x16)
Load Average: 12.35, 22.37, 20.24
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit/32768/real_time_mean",50,22003.8,15273.2,us,,,"ReduceOmpNoInit",,,131072,32768
"benchReduceOmpNoInit/32768/real_time_median",50,20647.7,15500.9,us,,,"ReduceOmpNoInit",,,131072,32768
"benchReduceOmpNoInit/32768/real_time_stddev",50,2793.23,461.109,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/32768/real_time_cv",50,2538.86,603.816,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/65536/real_time_mean",50,21014.5,15729.7,us,,,"ReduceOmpNoInit",,,262144,65536
"benchReduceOmpNoInit/65536/real_time_median",50,20616.2,16078,us,,,"ReduceOmpNoInit",,,262144,65536
"benchReduceOmpNoInit/65536/real_time_stddev",50,1621.46,1009.68,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/65536/real_time_cv",50,1543.18,1283.78,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/131072/real_time_mean",50,22137,15566,us,,,"ReduceOmpNoInit",,,524288,131072
"benchReduceOmpNoInit/131072/real_time_median",50,20669.4,15702.2,us,,,"ReduceOmpNoInit",,,524288,131072
"benchReduceOmpNoInit/131072/real_time_stddev",50,2739.62,898.632,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/131072/real_time_cv",50,2475.16,1154.61,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/262144/real_time_mean",50,21699.6,15305.2,us,,,"ReduceOmpNoInit",,,1.04858e+06,262144
"benchReduceOmpNoInit/262144/real_time_median",50,20668.8,15534.4,us,,,"ReduceOmpNoInit",,,1.04858e+06,262144
"benchReduceOmpNoInit/262144/real_time_stddev",50,2348.41,460.665,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/262144/real_time_cv",50,2164.48,601.972,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/524288/real_time_mean",50,21983.5,15349.9,us,,,"ReduceOmpNoInit",,,2.09715e+06,524288
"benchReduceOmpNoInit/524288/real_time_median",50,20655.6,15502.3,us,,,"ReduceOmpNoInit",,,2.09715e+06,524288
"benchReduceOmpNoInit/524288/real_time_stddev",50,2841.12,394.429,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/524288/real_time_cv",50,2584.77,513.917,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1048576/real_time_mean",50,21967.8,15107.2,us,,,"ReduceOmpNoInit",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit/1048576/real_time_median",50,20675.6,15431.3,us,,,"ReduceOmpNoInit",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit/1048576/real_time_stddev",50,3336.35,1506.07,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1048576/real_time_cv",50,3037.5,1993.84,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2097152/real_time_mean",50,22046.5,15335.8,us,,,"ReduceOmpNoInit",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit/2097152/real_time_median",50,20709.8,15514.4,us,,,"ReduceOmpNoInit",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit/2097152/real_time_stddev",50,3058.86,437.227,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2097152/real_time_cv",50,2774.91,570.203,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4194304/real_time_mean",50,21729.1,15583.1,us,,,"ReduceOmpNoInit",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit/4194304/real_time_median",50,20700.7,15629.9,us,,,"ReduceOmpNoInit",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit/4194304/real_time_stddev",50,2738.92,753.758,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4194304/real_time_cv",50,2520.97,967.405,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8388608/real_time_mean",50,21531,15762.4,us,,,"ReduceOmpNoInit",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit/8388608/real_time_median",50,20744.8,15673.9,us,,,"ReduceOmpNoInit",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit/8388608/real_time_stddev",50,2221.77,908.158,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8388608/real_time_cv",50,2063.78,1152.31,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/16777216/real_time_mean",50,21917.6,15746.7,us,,,"ReduceOmpNoInit",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit/16777216/real_time_median",50,20800.2,15721.9,us,,,"ReduceOmpNoInit",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit/16777216/real_time_stddev",50,2582.61,665.464,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/16777216/real_time_cv",50,2356.65,845.211,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/33554432/real_time_mean",50,22005.1,15537.2,us,,,"ReduceOmpNoInit",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit/33554432/real_time_median",50,20826,15693,us,,,"ReduceOmpNoInit",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit/33554432/real_time_stddev",50,2629.78,415.384,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/33554432/real_time_cv",50,2390.15,534.696,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/67108864/real_time_mean",50,22333.6,15674.1,us,,,"ReduceOmpNoInit",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit/67108864/real_time_median",50,20914.9,15785.4,us,,,"ReduceOmpNoInit",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit/67108864/real_time_stddev",50,3385.24,416.497,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/67108864/real_time_cv",50,3031.52,531.445,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_mean",50,21951.4,15795.7,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_median",50,21134.7,15914.2,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_stddev",50,2041.09,411.456,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_cv",50,1859.64,520.971,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/268435456/real_time_mean",50,22645.5,16195.1,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_median",50,21668.1,16256.5,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_stddev",50,2343.56,799.556,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/268435456/real_time_cv",50,2069.78,987.404,us,,,"ReduceOmpNoInit",,,0,0
