2023-10-18T10:25:39+02:00
Running ./../build/reduction-benchmark_qdr
Run on (32 X 2600 MHz CPU s)
CPU Caches:
  L1 Data 16 KiB (x32)
  L1 Instruction 64 KiB (x16)
  L2 Unified 2048 KiB (x16)
  L3 Unified 6144 KiB (x8)
Load Average: 16.52, 16.94, 15.40
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit/32768/real_time_mean",50,4533.3,2436.22,us,,,"ReduceOmpNoInit",,,131072,32768
"benchReduceOmpNoInit/32768/real_time_median",50,4367.73,2364.12,us,,,"ReduceOmpNoInit",,,131072,32768
"benchReduceOmpNoInit/32768/real_time_stddev",50,905.135,246.712,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/32768/real_time_cv",50,3993.27,2025.36,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/65536/real_time_mean",50,4476.42,2993.13,us,,,"ReduceOmpNoInit",,,262144,65536
"benchReduceOmpNoInit/65536/real_time_median",50,4400.74,2792.47,us,,,"ReduceOmpNoInit",,,262144,65536
"benchReduceOmpNoInit/65536/real_time_stddev",50,382.132,431.638,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/65536/real_time_cv",50,1707.31,2884.18,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/131072/real_time_mean",50,4294.85,2770.84,us,,,"ReduceOmpNoInit",,,524288,131072
"benchReduceOmpNoInit/131072/real_time_median",50,4363.2,2792.28,us,,,"ReduceOmpNoInit",,,524288,131072
"benchReduceOmpNoInit/131072/real_time_stddev",50,283.767,129.552,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/131072/real_time_cv",50,1321.43,935.112,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/262144/real_time_mean",50,4742.81,2746.81,us,,,"ReduceOmpNoInit",,,1.04858e+06,262144
"benchReduceOmpNoInit/262144/real_time_median",50,4344.81,2780.77,us,,,"ReduceOmpNoInit",,,1.04858e+06,262144
"benchReduceOmpNoInit/262144/real_time_stddev",50,1234.85,145.406,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/262144/real_time_cv",50,5207.26,1058.73,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/524288/real_time_mean",50,4799.77,2803.46,us,,,"ReduceOmpNoInit",,,2.09715e+06,524288
"benchReduceOmpNoInit/524288/real_time_median",50,4404.17,2792.58,us,,,"ReduceOmpNoInit",,,2.09715e+06,524288
"benchReduceOmpNoInit/524288/real_time_stddev",50,878.104,134.816,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/524288/real_time_cv",50,3658.94,961.782,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1048576/real_time_mean",50,4245.32,2380.99,us,,,"ReduceOmpNoInit",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit/1048576/real_time_median",50,4387.14,2379.68,us,,,"ReduceOmpNoInit",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit/1048576/real_time_stddev",50,364.908,207.513,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1048576/real_time_cv",50,1719.1,1743.08,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2097152/real_time_mean",50,4372.27,2353.79,us,,,"ReduceOmpNoInit",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit/2097152/real_time_median",50,4400.14,2375.88,us,,,"ReduceOmpNoInit",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit/2097152/real_time_stddev",50,288.508,96.0519,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2097152/real_time_cv",50,1319.72,816.148,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4194304/real_time_mean",50,4440.92,2402.39,us,,,"ReduceOmpNoInit",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit/4194304/real_time_median",50,4497.82,2395.13,us,,,"ReduceOmpNoInit",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit/4194304/real_time_stddev",50,241.75,91.773,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4194304/real_time_cv",50,1088.74,764.013,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8388608/real_time_mean",50,5354.8,2381.19,us,,,"ReduceOmpNoInit",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit/8388608/real_time_median",50,5273.09,2417.61,us,,,"ReduceOmpNoInit",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit/8388608/real_time_stddev",50,307.991,139.914,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8388608/real_time_cv",50,1150.33,1175.16,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/16777216/real_time_mean",50,6238.29,2524.56,us,,,"ReduceOmpNoInit",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit/16777216/real_time_median",50,6200.78,2536.51,us,,,"ReduceOmpNoInit",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit/16777216/real_time_stddev",50,214.719,43.7833,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/16777216/real_time_cv",50,688.392,346.858,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/33554432/real_time_mean",50,8121.7,2869.45,us,,,"ReduceOmpNoInit",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit/33554432/real_time_median",50,8084.23,2880.45,us,,,"ReduceOmpNoInit",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit/33554432/real_time_stddev",50,167.678,36.245,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/33554432/real_time_cv",50,412.914,252.627,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/67108864/real_time_mean",50,11356.9,3750.64,us,,,"ReduceOmpNoInit",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit/67108864/real_time_median",50,11242.2,3744.7,us,,,"ReduceOmpNoInit",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit/67108864/real_time_stddev",50,444.366,117.71,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/67108864/real_time_cv",50,782.55,627.679,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_mean",50,15010.5,5280.73,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_median",50,15065.3,5291.22,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_stddev",50,335.159,60.8632,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_cv",50,446.566,230.51,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/268435456/real_time_mean",50,21763.2,10599.5,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_median",50,21749.4,10746.2,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_stddev",50,550.189,653.416,us,,,"ReduceOmpNoInit",,,0,0
