2023-10-17T23:02:25+02:00
Running ./../build/reduction-benchmark_qdr
Run on (32 X 2600 MHz CPU s)
CPU Caches:
  L1 Data 16 KiB (x32)
  L1 Instruction 64 KiB (x16)
  L2 Unified 2048 KiB (x16)
  L3 Unified 6144 KiB (x8)
Load Average: 0.00, 0.01, 0.00
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit/67108864/real_time_stddev",50,380.394,53.3764,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/67108864/real_time_cv",50,666.104,268.705,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_mean",50,15049.4,5543,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_median",50,14969.6,5536.05,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_stddev",50,275.493,60.2781,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_cv",50,366.118,217.493,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/268435456/real_time_mean",50,22364.3,9593.72,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_median",50,22381,8624.64,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_stddev",50,274.511,1345.04,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/268435456/real_time_cv",50,245.491,2804.01,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/536870912/real_time_mean",50,37335.9,17918,us,,,"ReduceOmpNoInit",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit/536870912/real_time_median",50,37331.9,18156.1,us,,,"ReduceOmpNoInit",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit/536870912/real_time_stddev",50,464.241,1464.33,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/536870912/real_time_cv",50,248.684,1634.48,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1073741824/real_time_mean",50,67271.8,28801.3,us,,,"ReduceOmpNoInit",,,4.29497e+09,1.07374e+09
"benchReduceOmpNoInit/1073741824/real_time_median",50,67358.1,25322.2,us,,,"ReduceOmpNoInit",,,4.29497e+09,1.07374e+09
"benchReduceOmpNoInit/1073741824/real_time_stddev",50,454.268,5428.24,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1073741824/real_time_cv",50,135.055,3769.44,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2147483648/real_time_mean",50,128806,49506.2,us,,,"ReduceOmpNoInit",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit/2147483648/real_time_median",50,128768,50174.4,us,,,"ReduceOmpNoInit",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit/2147483648/real_time_stddev",50,595.595,1305.68,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2147483648/real_time_cv",50,92.4791,527.483,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4294967296/real_time_mean",50,250314,93742,us,,,"ReduceOmpNoInit",,,1.71799e+10,4.29497e+09
"benchReduceOmpNoInit/4294967296/real_time_median",50,250381,93486,us,,,"ReduceOmpNoInit",,,1.71799e+10,4.29497e+09
"benchReduceOmpNoInit/4294967296/real_time_stddev",50,1011.69,1690.8,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4294967296/real_time_cv",50,80.8334,360.735,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8589934592/real_time_mean",50,489796,183919,us,,,"ReduceOmpNoInit",,,3.43597e+10,8.58993e+09
"benchReduceOmpNoInit/8589934592/real_time_median",50,490130,183480,us,,,"ReduceOmpNoInit",,,3.43597e+10,8.58993e+09
"benchReduceOmpNoInit/8589934592/real_time_stddev",50,1144.62,2281.62,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8589934592/real_time_cv",50,46.7387,248.111,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit2/32768/real_time_mean",50,3997.19,2410.84,us,,,"ReduceOmpNoInit2",,,131072,32768
"benchReduceOmpNoInit2/32768/real_time_median",50,3957.32,2769.44,us,,,"ReduceOmpNoInit2",,,131072,32768
"benchReduceOmpNoInit2/32768/real_time_stddev",50,141.434,613.163,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/32768/real_time_cv",50,707.667,5086.73,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/65536/real_time_mean",50,3964.16,2815.98,us,,,"ReduceOmpNoInit2",,,262144,65536
"benchReduceOmpNoInit2/65536/real_time_median",50,3957.82,2793.39,us,,,"ReduceOmpNoInit2",,,262144,65536
"benchReduceOmpNoInit2/65536/real_time_stddev",50,37.9534,71.4701,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/65536/real_time_cv",50,191.483,507.604,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/131072/real_time_mean",50,3961.38,2780.55,us,,,"ReduceOmpNoInit2",,,524288,131072
"benchReduceOmpNoInit2/131072/real_time_median",50,3955.88,2769.86,us,,,"ReduceOmpNoInit2",,,524288,131072
"benchReduceOmpNoInit2/131072/real_time_stddev",50,31.6406,42.7712,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/131072/real_time_cv",50,159.745,307.646,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/262144/real_time_mean",50,3954.41,2822.62,us,,,"ReduceOmpNoInit2",,,1.04858e+06,262144
"benchReduceOmpNoInit2/262144/real_time_median",50,3951.77,2797.81,us,,,"ReduceOmpNoInit2",,,1.04858e+06,262144
