2023-10-18T09:48:37+02:00
Running ./../build/reduction-benchmark_qdr
Run on (32 X 2600 MHz CPU s)
CPU Caches:
  L1 Data 16 KiB (x32)
  L1 Instruction 64 KiB (x16)
  L2 Unified 2048 KiB (x16)
  L3 Unified 6144 KiB (x8)
Load Average: 0.00, 0.00, 0.00
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit/67108864/real_time_stddev",50,1256.11,183.45,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/67108864/real_time_cv",50,2041.96,656.39,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_mean",50,15459.4,7434.47,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_median",50,15374.2,7430.65,us,,,"ReduceOmpNoInit",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit/134217728/real_time_stddev",50,394.815,297.184,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/134217728/real_time_cv",50,510.776,799.477,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/268435456/real_time_mean",50,21721.7,10717,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_median",50,21706,10775.7,us,,,"ReduceOmpNoInit",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit/268435456/real_time_stddev",50,621.866,605.201,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/268435456/real_time_cv",50,572.575,1129.42,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/536870912/real_time_mean",50,35374,17516.8,us,,,"ReduceOmpNoInit",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit/536870912/real_time_median",50,35360.5,18054.7,us,,,"ReduceOmpNoInit",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit/536870912/real_time_stddev",50,218.126,1384.47,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/536870912/real_time_cv",50,123.325,1580.73,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1073741824/real_time_mean",50,64131.3,25840.7,us,,,"ReduceOmpNoInit",,,4.29497e+09,1.07374e+09
"benchReduceOmpNoInit/1073741824/real_time_median",50,64207.3,24716.7,us,,,"ReduceOmpNoInit",,,4.29497e+09,1.07374e+09
"benchReduceOmpNoInit/1073741824/real_time_stddev",50,225.108,2822.2,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/1073741824/real_time_cv",50,70.2023,2184.3,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2147483648/real_time_mean",50,122219,49213.4,us,,,"ReduceOmpNoInit",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit/2147483648/real_time_median",50,122186,49166.7,us,,,"ReduceOmpNoInit",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit/2147483648/real_time_stddev",50,302.502,325.025,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/2147483648/real_time_cv",50,49.5017,132.088,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4294967296/real_time_mean",50,238599,90136.2,us,,,"ReduceOmpNoInit",,,1.71799e+10,4.29497e+09
"benchReduceOmpNoInit/4294967296/real_time_median",50,238549,90135.9,us,,,"ReduceOmpNoInit",,,1.71799e+10,4.29497e+09
"benchReduceOmpNoInit/4294967296/real_time_stddev",50,535.389,288.46,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/4294967296/real_time_cv",50,44.8777,64.0053,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8589934592/real_time_mean",50,470399,177535,us,,,"ReduceOmpNoInit",,,3.43597e+10,8.58993e+09
"benchReduceOmpNoInit/8589934592/real_time_median",50,470403,176662,us,,,"ReduceOmpNoInit",,,3.43597e+10,8.58993e+09
"benchReduceOmpNoInit/8589934592/real_time_stddev",50,573.376,3540.43,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit/8589934592/real_time_cv",50,24.3783,398.844,us,,,"ReduceOmpNoInit",,,0,0
"benchReduceOmpNoInit2/32768/real_time_mean",50,3860.97,2757.94,us,,,"ReduceOmpNoInit2",,,131072,32768
"benchReduceOmpNoInit2/32768/real_time_median",50,3807.97,2763.23,us,,,"ReduceOmpNoInit2",,,131072,32768
"benchReduceOmpNoInit2/32768/real_time_stddev",50,224.349,77.5685,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/32768/real_time_cv",50,1162.14,562.51,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/65536/real_time_mean",50,3831.56,2767.11,us,,,"ReduceOmpNoInit2",,,262144,65536
"benchReduceOmpNoInit2/65536/real_time_median",50,3849.21,2767.04,us,,,"ReduceOmpNoInit2",,,262144,65536
"benchReduceOmpNoInit2/65536/real_time_stddev",50,112.675,27.5461,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/65536/real_time_cv",50,588.141,199.096,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/131072/real_time_mean",50,3835.26,2774.92,us,,,"ReduceOmpNoInit2",,,524288,131072
"benchReduceOmpNoInit2/131072/real_time_median",50,3849.25,2766.06,us,,,"ReduceOmpNoInit2",,,524288,131072
"benchReduceOmpNoInit2/131072/real_time_stddev",50,107.442,36.6359,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/131072/real_time_cv",50,560.287,264.05,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/262144/real_time_mean",50,3829.49,2776.35,us,,,"ReduceOmpNoInit2",,,1.04858e+06,262144
"benchReduceOmpNoInit2/262144/real_time_median",50,3800.84,2771.28,us,,,"ReduceOmpNoInit2",,,1.04858e+06,262144
"benchReduceOmpNoInit2/262144/real_time_stddev",50,122.34,25.2495,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/262144/real_time_cv",50,638.937,181.89,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/524288/real_time_mean",50,3746.62,2778.12,us,,,"ReduceOmpNoInit2",,,2.09715e+06,524288
"benchReduceOmpNoInit2/524288/real_time_median",50,3751.05,2778.91,us,,,"ReduceOmpNoInit2",,,2.09715e+06,524288
"benchReduceOmpNoInit2/524288/real_time_stddev",50,66.8869,25.1665,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/524288/real_time_cv",50,357.053,181.176,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1048576/real_time_mean",50,3746.51,2788.6,us,,,"ReduceOmpNoInit2",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit2/1048576/real_time_median",50,3729.54,2788.02,us,,,"ReduceOmpNoInit2",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit2/1048576/real_time_stddev",50,49.2236,38.583,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1048576/real_time_cv",50,262.77,276.719,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2097152/real_time_mean",50,4001.63,2817.55,us,,,"ReduceOmpNoInit2",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit2/2097152/real_time_median",50,4002.81,2814.65,us,,,"ReduceOmpNoInit2",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit2/2097152/real_time_stddev",50,14.167,29.3292,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2097152/real_time_cv",50,70.8059,208.19,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/4194304/real_time_mean",50,4082.37,2870.72,us,,,"ReduceOmpNoInit2",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit2/4194304/real_time_median",50,4096.17,2869.92,us,,,"ReduceOmpNoInit2",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit2/4194304/real_time_stddev",50,76.4384,43.9075,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/4194304/real_time_cv",50,374.481,305.899,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/8388608/real_time_mean",50,4444.22,2971.35,us,,,"ReduceOmpNoInit2",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit2/8388608/real_time_median",50,4454.79,2964.98,us,,,"ReduceOmpNoInit2",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit2/8388608/real_time_stddev",50,106.798,33.3853,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/8388608/real_time_cv",50,480.614,224.715,us,,,"ReduceOmpNoInit2",,,0,0
