2023-10-18T09:45:55+02:00
Running ./../build/reduction-benchmark_rome
Run on (128 X 2154.3 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 16384 KiB (x16)
Load Average: 0.00, 0.00, 0.00
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNestingNoInit/32768/real_time_median",50,69041.5,36323.4,us,,,"ReduceOmpNestingNoInit",,,131072,32768
"benchReduceOmpNestingNoInit/32768/real_time_stddev",50,1495.26,2921.5,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/32768/real_time_cv",50,434.871,1658.36,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/65536/real_time_mean",50,68210.3,34851.7,us,,,"ReduceOmpNestingNoInit",,,262144,65536
"benchReduceOmpNestingNoInit/65536/real_time_median",50,67979.3,34246.7,us,,,"ReduceOmpNestingNoInit",,,262144,65536
"benchReduceOmpNestingNoInit/65536/real_time_stddev",50,2046.71,2350.09,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/65536/real_time_cv",50,600.119,1348.62,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/131072/real_time_mean",50,67943.7,34566.7,us,,,"ReduceOmpNestingNoInit",,,524288,131072
"benchReduceOmpNestingNoInit/131072/real_time_median",50,68007.2,34132.6,us,,,"ReduceOmpNestingNoInit",,,524288,131072
"benchReduceOmpNestingNoInit/131072/real_time_stddev",50,2313.87,2229.32,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/131072/real_time_cv",50,681.113,1289.86,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/262144/real_time_mean",50,68491.5,34931.4,us,,,"ReduceOmpNestingNoInit",,,1.04858e+06,262144
"benchReduceOmpNestingNoInit/262144/real_time_median",50,68009,34126.1,us,,,"ReduceOmpNestingNoInit",,,1.04858e+06,262144
"benchReduceOmpNestingNoInit/262144/real_time_stddev",50,1778.61,2256.49,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/262144/real_time_cv",50,519.366,1291.95,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/524288/real_time_mean",50,68342.1,34460.6,us,,,"ReduceOmpNestingNoInit",,,2.09715e+06,524288
"benchReduceOmpNestingNoInit/524288/real_time_median",50,67990.8,34140.1,us,,,"ReduceOmpNestingNoInit",,,2.09715e+06,524288
"benchReduceOmpNestingNoInit/524288/real_time_stddev",50,2024.03,2589.19,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/524288/real_time_cv",50,592.325,1502.7,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/1048576/real_time_mean",50,68321,34608.7,us,,,"ReduceOmpNestingNoInit",,,4.1943e+06,1.04858e+06
"benchReduceOmpNestingNoInit/1048576/real_time_median",50,68004.2,34141,us,,,"ReduceOmpNestingNoInit",,,4.1943e+06,1.04858e+06
"benchReduceOmpNestingNoInit/1048576/real_time_stddev",50,1629.62,2346.19,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/1048576/real_time_cv",50,477.048,1355.84,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/2097152/real_time_mean",50,68610.5,35031,us,,,"ReduceOmpNestingNoInit",,,8.38861e+06,2.09715e+06
"benchReduceOmpNestingNoInit/2097152/real_time_median",50,68499.5,34479.2,us,,,"ReduceOmpNestingNoInit",,,8.38861e+06,2.09715e+06
"benchReduceOmpNestingNoInit/2097152/real_time_stddev",50,2590.81,2578.24,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/2097152/real_time_cv",50,755.222,1471.98,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/4194304/real_time_mean",50,68519.2,34705.4,us,,,"ReduceOmpNestingNoInit",,,1.67772e+07,4.1943e+06
"benchReduceOmpNestingNoInit/4194304/real_time_median",50,67978.8,34239.7,us,,,"ReduceOmpNestingNoInit",,,1.67772e+07,4.1943e+06
"benchReduceOmpNestingNoInit/4194304/real_time_stddev",50,1367.45,2564.37,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/4194304/real_time_cv",50,399.145,1477.79,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/8388608/real_time_mean",50,68230.1,34201.9,us,,,"ReduceOmpNestingNoInit",,,3.35544e+07,8.38861e+06
"benchReduceOmpNestingNoInit/8388608/real_time_median",50,67351,34121.8,us,,,"ReduceOmpNestingNoInit",,,3.35544e+07,8.38861e+06
"benchReduceOmpNestingNoInit/8388608/real_time_stddev",50,1498.92,2900.79,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/8388608/real_time_cv",50,439.372,1696.28,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/16777216/real_time_mean",50,67904.4,33948.3,us,,,"ReduceOmpNestingNoInit",,,6.71089e+07,1.67772e+07
